DI,plumx_id
10.3934/jimo.2015.11.1263,0Z9da4b3LnTp0oMbNX6fJgG7DHyslS4HtxEyo3mbynI
10.3934/jimo.2015.11.1275,1jwADxf4QA0irFRVL8k-HT18FT5HIrlyI1F3ScYSWAA
10.3934/jimo.2015.11.1285,K1HcHfQ4H6d_L7iPnm-yF_0Oepi3DojjvsgFIKgcfio
10.3934/jimo.2015.11.1301,2FTUq1adUWl4JHnxNZz1We77KD7fjUghIQwCkwWwAMM
10.3934/jimo.2015.11.1321,1DC95oSLAwCtRSCyIxPrPgDo2kb9Eu_kETf3Mf7YtXk
10.3934/jimo.2015.11.1343,2_Yts8PaE7kJ6x-zhaIfIIzXi-zZsgllK26-CdBIFyk
10.3934/jimo.2015.11.1355,0M00AAkOVNWTTa5TplqhMihOaZy4-6oHi1q4YYRiL6I
10.3934/jimo.2015.11.1375,01tHMIeS13iS29KQIq829VSvZxz7kfCi_zcAsard-5A
10.3934/jimo.2015.11.1393,D-uHjimGs_qe_2eWJovnNopg1HFvK5TcycmSpaFv3Kk
10.3934/jimo.2015.11.1409,4c7JWxiS5_10aXbBx5cM5P3246HCIjh_grhde4DI3OE
10.3934/jimo.2015.11.701,HTYZ-l1QK79ZHKZjKkyV-fDgOCeTnv1Z7QbETEfvo7o
10.3934/jimo.2015.11.715,9ZoCKgfVVo_VFrhE7dbKDyiiYHk7KBQjkL7vdUM6n70
10.3934/jimo.2015.11.779,1GzH-FaOvWWnl-r9fvgs3RHhAIir9Fw8UNjZktyUS-Q
10.3934/jimo.2015.11.933,4UaqjuEB2BlllKQ_3-fBvMiAFKQ4f2DNXUPUTD_fA3k
10.3934/jimo.2015.11.763,54-sbNRsevkGhdhW8s0S4P_eMOxBY3teZrLUjMjmCKU
10.3934/jimo.2015.11.807,RUSAHanNscguBTa6vmJPRSVXDb6fSbL16orbzwJLfbQ
10.3934/jimo.2015.11.951,65djzz5fJVtXfcBtPMtHgl54EGhehNpOeUsgHmnjpaY
10.3934/jimo.2015.11.969,3ygnpRPnjSZo_dyap8evodLUK9sK_tiGNGJSm3rA7Qo
10.3934/jimo.2015.11.733,1K_T_7oP0qX06RWsF-lAc3QTYNLZnZ3yXyrg9sxQSxs
10.3934/jimo.2015.11.747,0Ibqoy4ieRzYEg49uVQKwAdKv1M1UG5hg6ZwDMc63g0
10.3934/jimo.2015.11.829,5a9fgVvrI8xmZXR-r_LdrR1e82HiQB1Ox5Xyggl79Wg
10.3934/jimo.2015.11.849,2saItCIFnKSn0s5fkNZk440ofqfPVtC_U2qk_a4hnq0
10.3934/jimo.2015.11.867,FVOiE3mfZRY1pIhY8Yz95vO38Gyv4rqPgouU1r_OUIM
10.3934/jimo.2015.11.887,AFXMLjXcUCh7zdeBB6U0U8Q1EiWFGS9RxWpO_fetSHY
10.3934/jimo.2015.11.921,-F4Ecu4x-Hw4uxrxoupEinEoBsmcbh2v6H7O2F9rvME
10.3934/jimo.2015.11.999,5nNkMEH_mbpr1oCHgNLcord77PSlb8ajKeCSudr-Hrc
10.3934/jimo.2015.11.1021,-Pg6yIyYY6EhfuFW5QA2RhtQJk6wiXtEbUmzfui_728
10.3934/jimo.2015.11.575,6hm0cOg_l8KZCc1oMoCLI5qmxTog_pbrJDlzL6g_LDg
10.3934/jimo.2015.11.345,1AIbafSHQhJeUl73g_V1uF37U9tqrCCzDOluznHDwmQ
10.3934/jimo.2015.11.365,D9DY-lkC-2_tdk1gAM4NKxf97eWipX9Qv59FI9YNMg4
10.3934/jimo.2015.11.381,2sxLr_DO6CZ_gKvRan1ryk8GGR-jwL-2srlka6kP-do
10.3934/jimo.2015.11.399,4RsdmEwwcv9xw8c9FcFkafSXmay3cSojccrawPGPEHw
10.3934/jimo.2015.11.421,MeSPm5FO6e_zCBGKEYjjtToYVsHkrYMqnETzlld4wTk
10.3934/jimo.2015.11.439,7aLSykk8HEeHp_kbzVk0IbDyb2UKtBConZJt3ekHANo
10.3934/jimo.2015.11.461,EVa8XqGpOLn1NrGSoR09m30lNZJ8XID2qxn9wNyNY-Q
10.3934/jimo.2015.11.479,-UpTB9oJDvgpXCddeQByW6xxrY29kG5bAJW3UuZraI0
10.3934/jimo.2015.11.493,BveZypTx1vFu_tv0PkfavZVysbmLzf41jWtExRhpy4c
10.3934/jimo.2015.11.515,-46sTTPulxKrI3wY8B639KgBrwzGuco3PbIMU2Jmy2I
10.3934/jimo.2015.11.529,251L0j8StFmcV9iNX5JBum5eKLj275udye6wDn8AdHU
10.3934/jimo.2015.11.549,1uck3AJ7QZUFvi5aoAZTP9rBT4BrTgto8WUSAoFnXdo
10.3934/jimo.2015.11.563,4p7cEMETjnht2WKkK-AjP3DCuj734D92kvoFPdv9sbQ
10.3934/jimo.2015.11.595,-Qv3v2vjGQPwL_YjdociIWay_gGFBlayyL3sQvnumbs
10.3934/jimo.2015.11.619,AQaXdJ8EmTNP0ZFXcOX-fU3HlWLZVfPji44vBXZ0qsM
10.3934/jimo.2015.11.631,5-xaCsQ5mvn7Xy-0DCm6wg7W3819TKcu6H7H9vBu4I4
10.3934/jimo.2015.11.645,DOKeKfAHhQBIpAJLYXhobJj479hJQDTQlLqHB5L3I_s
10.3934/jimo.2015.11.661,B4cxnipsjYOOSbw4BEQp2Rb-qnxE4Q1M6ckA_COIch0
10.3934/jimo.2015.11.673,9e9pmwWBtYDD0QXmNKCrMoqgsH9BQCiwwCLI7QE1W9I
10.3934/jimo.2015.11.685,48irLoS-qgJt1IPPgxTRhHBNcb0biLLncyfvjzPrlz8
10.1934/jimo.2015.11.1,BywEuzZgF2r-NEzvUwkmGQWQAKCgrXjeJoZ45au0jjI
10.3934/jimo.2015.11.13,-bRn0TmS2smLfQrF_5nakTFnTyWRptnylupEQ-OeNc4
10.3934/jimo.2015.11.27,AZg5C8ZOpE8v-rFVisntB2U_DYPe8eHfe9igF4SKpnE
10.3934/jimo.2015.11.41,M67AQV7GHFsECex4Y8MOZiGXF7ZihjOHJx7qq9HfU5k
10.3934/jimo.2015.11.65,33jkplNfP4J1JE4FGbRgPTGSFpUrJ3ilvtn0PCwKbXU
10.3934/jimo.2015.11.83,4t5dJRSWAtEWbx4WDBI-iFYvMW1gdcKhDZloRpQyGYU
10.3934/jimo.2015.11.105,1GP7mTTnThNCBtNyV5rAYODcZi2TtCdi4spsursTfjE
10.3934/jimo.2015.11.135,03moy4MTC9ATCHZGe5TEywSHz7Kqu-et6Kr8VZrbL0Y
10.3934/jimo.2015.11.145,U08q2Ts2tqh4TFbMLmB_Q5pPObeY3wmjdUz5NG4mBik
10.3934/jimo.2015.11.171,Cr1rfXCM_jZOrxbLBnczm7NPoLse4cDsqQ17RqRv4Ng
10.3934/jimo.2015.11.185,AKBruO0Tq7BlnlhfxUr95ncmgdQwqRPNJHYgf1LLIpY
10.3934/jimo.2015.11.199,1YbbD-ZEOlSqcGl67ZHhM3ZDW2Yh2tmdiLDG9J-d7Z4
10.3934/jimo.2015.11.217,29DyuGAefcfGzpNcbSiJoKT4q8xHe7l8ASgArnurtUE
10.3934/jimo.2015.11.231,46CdiJ8uUIXHHgVoqS7MAD-a3Y1Hj_zS8U9l_o10Nlk
10.3934/jimo.2015.11.241,-kaPLOi-NEqPi8I-xgtvx066hSy40bGYu95UPVuZ0X4
10.3934/jimo.2015.11.265,ACcakoPMmKfxcouIcGbQ4oXwFR5jcr4Cx9PhNXVH7S0
10.3934/jimo.2015.11.291,0XNPNVJ9WfM-GUSbhvD9hz7g0PRCMCcgtf3O6sq-fJw
10.3934/jimo.2015.11.307,4LbA0sVYhjRJbyjpWTPV5qf1CJnWpiL4xE7hIXpHVoY
10.3934/jimo.2015.11.329,-fhnkwzmyZcgE-imnR24gNHe-FnC-U0emTrxr7apf58
10.1016/j.jmsy.2015.10.001,-z086ZYJjrM2fOsKwsE1oskgk1oXrbCDbf3au3ZLXME
10.1016/j.jmsy.2015.09.009,7VIzSHHfJnAKNLzG2T7wuaKSPYqsXca4I0T0yWI30D0
10.1016/j.jmsy.2015.09.006,GFpQW8K4QSmtb6BThbo9R3S279HIcJJn1RJQd9v8zoo
10.1016/j.jmsy.2015.09.005,3JSWza4YmvW5OtgpwGG9FDBSYGL5n4rbNQMAxHhUqB8
10.1016/j.jmsy.2015.09.004,3TM_vcuMRs4TwxzTYSDE8E3qz7ZSdUM76HQQRMFI-ak
10.1016/j.jmsy.2015.09.003,18BTJsA0pwraZ4HI0fvyKk0pF-68rbzxK_ygtsp1Vb4
10.1016/j.jmsy.2015.09.002,0-77sZltJhPkYXQQmq_oCp7b8b7psSS3MJbNKF4Ju9A
10.1016/j.jmsy.2015.09.001,5ltz1GqC7pi2sQuPOeDa5Dl8zte5IK_A3lP9Veo6CqI
10.1016/j.jmsy.2015.08.002,0CoCxMGDM3dt_0bwfMyu1Q1fOAqaXnBvct2cQvAEZ2k
10.1016/j.jmsy.2015.08.001,-F_yrY9iofJ9cQBF65a4aSgA27a5i-gj1cUjQp2TUVM
10.1016/j.jmsy.2015.07.005,NDSlwTqpsMe5N8jZjeo5lfyDi5bTCuZ6L9PaXJCyKig
10.1016/j.jmsy.2015.07.004,-_1Kr_E1eA3stcdDRQrlwRUqRazvmToevuL6Cjzbt2c
10.1016/j.jmsy.2015.07.003,CNrzABmwxm2LQZV1z9I-j49XMCF02Kg-A_4Oro0Mmkw
10.1016/j.jmsy.2015.07.001,2G1v3x4RA77HCWg_bzIv9tCnldBOIshHhj8xMPb0Is0
10.1016/j.jmsy.2014.11.008,3omZ4MdUDqtJ6nTuWt--rueDnCZF82sQzg1BIIasQ5g
10.1016/j.jmsy.2014.09.005,-vMlih6cKCoOxx47EQRqqEq6fWUVoTdlKoZpkhvMfpE
10.1016/j.jmsy.2014.09.004,-sMl8r7xSz1oNaAdRctUaPPvSVFV_tQPX4FNGyo05bg
10.1016/j.jmsy.2014.09.001,-MFa3LMm8JnDNOBVYBvDqB8Fc8xsIiMLwoGPft7ZQI8
10.1016/j.jmsy.2014.08.006,4KzucM1FVDJA7e5WgSz1nEzxqQdm9XoEwUX09gl9adY
10.1016/j.jmsy.2014.08.005,BCG2GlJiB_rYvN6tYu3EusE26y42cuXU8f5F7zMYGHY
10.1016/j.jmsy.2014.08.004,5SQOD_S0TSUIEKQQMQohmEMaswxgsH2MWD8xWz9wI_I
10.1016/j.jmsy.2014.08.002,0aJyeCj4u8414zGhsEjsR3cUtWhb0EWsdHdIk2vgd9k
10.1016/j.jmsy.2014.08.001,-vQgqAkas_lhxBW2n4uxHT-mLI9L8gdU3B9FflQn4gA
10.1016/j.jmsy.2014.07.013,12-qZnhrTz2LwywZeFwAuonx9jCZyP7pJa_7fs_ryTY
10.1016/j.jmsy.2014.07.012,DbcvjKLKnj2A_mkRAyLEyhm2E3tJbR2fDZU6AtX_PBM
10.1016/j.jmsy.2014.07.009,4ZP8atPcKb19YJkWmeeIFNJ8ybvrnuqEO-80yf2mSFA
10.1016/j.jmsy.2014.07.007,4CKvxvVCzJp5PLDr_ZGix-7tq_-BWEghJQ23PbqpTeQ
10.1016/j.jmsy.2014.07.003,3xHqEa6LwAkpLfRYY-aA-juclpRbpN64RVZB2Y0jyNg
10.1016/j.jmsy.2014.07.002,3U4OFIJ4MqrzTKPv9FDDgp_sVdjE_tDFcOE2YyA8ad0
10.1016/j.jmsy.2014.07.001,9uxa_XVh09Yn7HDJ11isZTxqphgeVQBzrnXeWqFlCYQ
10.1016/j.jmsy.2015.05.003,4uF1GoZIX7Wx9A0002-Hm3CHWzAnF_xgwiNyj1RxP94
10.1016/j.jmsy.2014.11.006,AAWv05pml6O7kRN9pcODN8PFlPtdrneZM_CaBtLSoxY
10.1016/j.jmsy.2014.11.004,4F4zZI8s6WM0y5Q9CKPOdwSxuowG_bILCydvrIHgSRM
10.1016/j.jmsy.2014.10.002,-Z9cB8CNNn3jkTC-2-mIKSDV9-VvaP6DJdAvp2eiYmM
10.1016/j.jmsy.2014.07.008,JgywR26RsHeBGvm5_JSJacxNwv1XWhgBz7UaC0NWWEI
10.1016/j.jmsy.2014.07.006,-GxP4o3W666zznqOV-MI4zLhFbW2udzGT4Q6qLKwawE
10.1016/j.jmsy.2014.07.005,8jOZYC1yU8vwulInSCnu6Yx4Dq4BbeKLLOTO7MRqKR4
10.1016/j.jmsy.2014.06.008,FnZlT9hc1ciLvkbB2kqQPU-NZqkn_kkstlnWZI6qLR4
10.1016/j.jmsy.2015.04.006,0qOy4n8EF8RULkIr970vUpBYJ1fe5kfZDUL4bG8Zro8
10.1016/j.jmsy.2015.04.007,HB5e-hCDdpiP5pthc-Oxk_U1c27ihVTnVldYj_uyLeM
10.1016/j.jmsy.2015.04.003,8UeD2BrwqPbEZyUQmcbKkBFzxOTMaKYeJxosh-h220Y
10.1016/j.jmsy.2015.04.002,0YJXjDla6I2EoMm9j9itvrP5frW9BuAeRKF1NNAvyO4
10.1016/j.jmsy.2015.04.005,9X1dgOulMaSj8KvCI-tRtlAe53JIRy5sTLdv28cEocg
10.1016/j.jmsy.2015.04.001,0uFZAnVvGGgDQmWTNL3lCF5zsZH0ULf0xIdhQ5UBKWc
10.1016/j.jmsy.2015.11.005,GC8HKb0Qv-kcm7GXM_3-5-vAQuolfF759D4jrj7rtqs
10.1016/j.jmsy.2015.02.006,2v2Jjw4bY5KzIm2Www2oPq6V60U2Uqin0cZ4X3_Ycwg
10.1016/j.jmsy.2014.12.005,2bUXLyqXH_FQh4eKBenpP3A8xH5HwmCwexRUfOcBCdA
10.1016/j.jmsy.2014.09.009,4aH_eNHqcDJRuexHunfZEPCxXVr_wug7PzZNAbMncXs
10.1016/j.jmsy.2014.11.002,-YV1RMta_oQ4zsrbQeU7YzdIU5LRl8rUINjIOhJuDEQ
10.1016/j.jmsy.2015.01.005,1yQvB3xTEWtRoMmo5ZhgOcENNs0FZtVasbPW8KY-Qv0
10.1016/j.jmsy.2014.11.019,33-wIsqlKvpmj0Y--IDEqpTuieSFZ-G2VIuKXsAdFBo
10.1016/j.jmsy.2014.12.004,2ho0JsCRaZRdkiYBaKM-0BQ60YZTA2uhcrZ-xeGCYkM
10.1016/j.jmsy.2015.01.004,868y5Uus_bhQDIyOWCU3WvzQ8jockXcHcLXi27aedoU
10.1016/j.jmsy.2015.02.001,5lCimLG5L1rHt7l8qknKF89DdZSY8itbS-sneXl239Q
10.1016/j.jmsy.2015.03.007,0fYkWdpdUiix6JFYUcCJsqw7oLSdrX46JprN7DZ0dU8
10.1016/j.jmsy.2015.04.009,0_C5nzhxv7DgPANQErnsR4CGOCsA8V-Pns4N5pH1t9M
10.1016/j.jmsy.2015.04.010,-Z34fMaQq38I0B9UxKtR9wRCRMduvKryipVjUFmjw2Q
10.1016/j.jmsy.2015.07.002,2hxI3d45vWvLcQEDevD99QbYlY-cfS_-411VZhgqqmk
10.1016/j.jmsy.2015.03.006,I_Ong0zSswx0N-QD5LpiJbJXAypqlyU4Z28NB3BQNuo
10.1016/j.jmsy.2014.07.014,16_jW3Ng4_H1NJHlo4xLmDpXtJOweGJs8ElTVGazmjA
10.1016/j.jmsy.2014.07.004,0QqNWgjg6B1b-qn2ft8EIZUWxTV8KQj0BbpgUhmBMg8
10.1016/j.jmsy.2014.11.005,0Fpx5kLSVKYnBkKyvFi-7HrHB0diEWF_aKqd9qZXU6o
10.1016/j.jmsy.2015.05.001,6KrmxhATDOnX8t8z8apn6XoY2ShZtTLMUzoblgW3doA
10.1016/j.jmsy.2015.04.008,0LCA3M9O1x1eEBPONH_p8qT68Lu9JY1CklaTTPVZ22g
10.1016/j.jmsy.2015.04.004,4zv2VwgeJoG7TjC7gP06uews-ecpOgBvTtHzeqFaf_g
10.1016/j.jmsy.2015.03.001,1MBXK16pIXV4cTGAqvPK_QooWvgcrW_RVNCoiOlQs-E
10.1016/j.jmsy.2014.11.015,-Tmx1bfJPKtvUxZ6xzjRg38qNQVLBgvDIyn9RtYOzcw
10.1016/j.jmsy.2015.02.008,2FMTxRf_es69EYBoAQ5T9jNB13uxiLb2t3IQplWy-Nw
10.1016/j.jmsy.2015.02.009,9Sdw_kEJE4fYcCkA5DN1JVCsogb6ZrQrh9bQyaZX06I
10.1016/j.jmsy.2015.03.002,-IwEiC7PDNEpQask7UMX0do2sRlF_U9gQLpZIBV86d8
10.1016/j.jmsy.2015.02.007,64b90C30BI-5wyHtHFyvaoXfrWM9Uix6A7TkniEisRM
10.1016/j.jmsy.2015.03.004,25P-nvGbMx3fRmwGIeQLL3Tr38mGKbGSL2tDhn1Y6qc
10.1016/j.jmsy.2015.02.011,1hcPnDBeeFgQdOCHs2lOkG-gmF6yjLGdZ_DmAW97V-0
10.1016/j.jmsy.2015.02.010,5tFQrdYw5qxkIcgjELcwgXV3yjjGKZTbCUckkc00n-M
10.1016/j.jmsy.2015.03.009,1z_U3PB1wIXa1HWzOTLPW5yf4PjMDudm1ZdTFub2od8
10.1016/j.jmsy.2015.04.012,2nHKhMqJ6C9uFtO9uKFtMJkwoeot97JiLuu61Z493D4
10.1016/j.jmsy.2014.08.003,4T6o3zHYe_nsQlVEva4qVylgBjFbl1O1AOW7ZaUsS_c
10.1016/j.jmsy.2015.05.002,50fjjvA8SzUfQikBejvqjzeFURE65yJHwmqUNNSWC9E
10.1016/j.jmsy.2015.05.004,3gYTXPoRLkoa17rnrVoq5odZh7oNd9a0kPaOJDQj3Gs
10.1016/j.jmsy.2015.06.001,6092C79RWlEIxgcodeLUMgW0-2eAHDfXCuyD8fwOmwA
10.1016/j.jmsy.2014.03.002,-D81v0rjzXmzkgF_75Gg1j7Gai7Ge4Gud-3ULfn5-Is
10.1016/j.jmsy.2014.06.005,7FtUh7spxFU36TdMXFM_N4Nuilp43eaRhQS7uwQdVdE
10.1016/j.jmsy.2014.06.012,3SObZeWUxnEA9ExhPqlQapQxPdGoZNgkkCiJYQz0blM
10.1016/j.jmsy.2014.06.011,--Z5pOnx-UPSDvAcg5fDem56QfBrYe5x_Ocvj5tjxPw
10.1016/j.jmsy.2014.06.007,8poru6DOagr4UwpyZs6_8W4MHzLa0_ICc17mhEuV2DA
10.1016/j.jmsy.2014.06.014,3EKmZujbtkZkhMJwkqmilkZwh3tNU6dUww1gEhKFOLM
10.1016/j.jmsy.2014.06.006,2TV0CaIaUDexaMtw1F_zv-zDBbQcEx2TstQkakqTvLE
10.1016/j.jmsy.2014.06.013,8sTjwJ6fbHTlMZwAcBQF5wz6cV7-M5KgY1DRBS6O-hI
10.1016/j.jmsy.2014.06.004,DqodFnRHi5QQb_QIMZ_1ycRcQsDMwv0uimu12osAeEs
10.1016/j.jmsy.2015.02.004,-G27IH-nGZA4gSpIQ7EmIlJgIi7o1nXpoiuwPNs4mk0
10.1016/j.jmsy.2015.03.005,7Xh3hvC4ao9lMWTBBnMr_pz37OhECKb6zxMjJZOMZEE
10.1016/j.jmsy.2015.03.003,1XZ0Z2jUIt12nA5CfEyZlokYrRQRqHXaKT8XSIFWtVo
10.1016/j.jmsy.2014.06.009,2LiQyDAMxgSvgxYW4te7jb3JVsOHoJ1r3s100d5c3yU
10.1016/j.jmsy.2014.11.012,-0K2-kefyOKMwGo7oZ77XBVAcVYBwO_Q_OHGQk8FX6c
10.1016/j.jmsy.2014.11.016,3wDvdeJQocG1Zirug1qOzfTP2oqIlDOV23lcPYc1eBQ
10.1016/j.jmsy.2014.11.007,3DR7XPFsUPPNEq622Ds47pMY51D0kiwZ8lGHuj5gKP4
10.1016/j.jmsy.2014.12.001,1TGvjiTqZYJR77f9vBWS5jHMrhipeEQUwe8VMM8rNrY
10.1016/j.jmsy.2014.11.014,AxhRMESr22mPEMJJNgwcKOIqmyxP4uNcXCSCR9Z_GnI
10.1016/j.jmsy.2014.11.017,3Ut9PK7BLO8lPkwoioKVHWgsMIuCtL69pK0EbLjDKdw
10.1016/j.jmsy.2014.11.009,AmogoXPIyu-fuKQVPMotpqF-VQqAFk1Fmkx8q_HLovc
10.1016/j.jmsy.2014.11.018,4hIU4KijzGYNR5tWReml0qLejFCzotbnOkSGf5jjgRA
10.1016/j.jmsy.2014.09.008,2-2PUcgaqLYuKircdekd2zRf7pVgv991Wt64_GF46nY
10.1016/j.jmsy.2014.12.002,A2DK1UHRrfo5ZubKDPoggHjBlZdMT_9UD0HVIplyXDE
10.1016/j.jmsy.2015.01.003,35cFcMFBbcSeNm6fs_pWz8J0fSOXzVHR-lRe93CLPjA
10.1016/j.jmsy.2015.01.001,550ylM7PoSCyE9vsfRdJuEZY3HLf7l5FdX8giOHF-qc
10.1016/j.jmsy.2015.02.003,-BBskqmYxcoeMrLo31OS8WKEbie9L_SmmCkbUXZ4VA4
10.1016/j.jmsy.2015.02.002,0ZsDftO-yQnEKCDb3ueskqNF08qRDTHOsIYzvSuBGWE
10.1016/j.jmsy.2014.09.003,-xaoyhhNZeobeCOVBQ4E6b2DeRu2Z4kejk19WYdk4Oc
10.1016/j.jmsy.2014.11.011,1TssOJWhySj3JRQ9nN1EHPKH7FPCLuIsf0pXfcRMx_4
10.1016/j.jmsy.2014.11.013,-qHfr-c3NVjLlAaT1W7cFGYTdv_RzKSJMtK6uHVeAaA
10.1016/j.jmsy.2014.12.003,2UsfRWV3gwEv7m_oOyhg7hKu-rJTYmI0_B56odXYSbM
10.1016/j.jmsy.2015.01.002,3m_nq1QRu7CVNUZ_kqaC56um2oXkGM-2u25FeESv7So
10.1016/j.jmsy.2015.02.005,9dun_Oa6zcyVUtASkdNwxT5krChW2k1CLSk-wA1NvPs
10.1016/j.jmsy.2014.09.007,-UWA_0gpUkzlifDuOrIO2Pi20HMT141R2gO6OoiXxtk
10.1016/j.jmsy.2014.09.002,0UHk4fTkbR4Tc7HAjdR5VEei1jlb5coR8aZVlMpfm6M
10.1016/j.jmsy.2014.10.001,1ftr1J_l65egUdDTJddBmAJaN8TTCcUoeVX5etIxbDU
10.1016/j.jmsy.2014.10.004,-E7nMMxKMeBTLPBc9_QBSuJzxsg-NkUgva8Hpxbqc-I
10.1016/j.jmsy.2014.11.001,5lkP2QqwgYkTDVeRiyXMfCyHtThpFVFJ8ulK3TfuYKw
10.1016/j.jmsy.2014.11.010,7R9p29KMnT3ItgKoTj9tHQRTOT5u0l3bI5iC_kXBXIs
10.1016/j.jmsy.2014.09.006,1-W3X-oWyb2kXNoA3jbrdbgvekqNybxexkw4AvaHMuA
10.1016/j.jmsy.2014.10.005,-6CRlw5xkJ_f74MuM1g97Jz_3SBV19nwH0qvqfEouEc
10.1016/j.jmsy.2014.11.003,L7xsOKJbl2yMzoWUfNIj3wkquLn6NZ0m5gD1KQlfPh0
10.1016/j.jom.2015.07.001,-3PIC8bKqa0YaPsJHL-nV6bFReRrSmFw7FW2NJ13eeI
10.1016/j.jom.2015.07.002,-prSeBpdzImOdTewwIu-tFy4Pti7jjC0WREEcp9Vw-U
10.1016/j.jom.2015.07.003,-3S4vWYzsvSqE6HHW3t1QT1OTfE4n6Xi_YNFI43Ni5w
10.1016/j.jom.2015.07.004,7sNztxkujOygxkSt1z3s5FW1kCNHhKJTendkk4yVDYQ
10.1016/j.jom.2015.07.008,-5KxtChcm3wxIxdIzh9gZfUGzATNFl8jQ5foqBkIrdk
10.1016/j.jom.2015.07.005,-xZFg7o8bZ3cD0B7GvICAtdVf-IpwAT4wzZkjeJFoo4
10.1016/j.jom.2015.07.006,1VRjwoU3f8z-EvtWRxS0aoUeFC_LaXrj47NordGF3rc
10.1016/j.jom.2015.07.007,50a32KTiY-tv3kKCVEjxex9DWu6ig24oMBoq7eYyxx0
10.1016/j.jom.2015.06.002,0Cg-WIX64z4fnlqP9WPISfIHOd8tTDuTDo9clB19xBw
10.1016/S0272-6963(15)00073-X,40DWNXhiTxktel6uqOJjxkEzOqq-PJOmGKpnoLPEyas
10.1016/j.jom.2015.06.003,150XtIi8PHajY_wsKTOhuzYyQFnfrPvyNj6mUt-JL98
10.1016/j.jom.2015.08.002,-GYqD8uGOaq_k46wpw88kSmJW0xz_Qtp_5AX9IVBQwM
10.1016/j.jom.2015.08.001,0GzsIBgLYcidlVDCwjQ2TGB6ypkWpBMc7nNvlCcGXmc
10.1016/j.jom.2015.06.001,1XcRrTDCdeBbmbOMeTrfrMw4U5S4zAuTya7a3hThFq4
10.1016/j.jom.2015.05.001,0370T8MWOKx53VtZ6LGQN2M378eFUu402SIwigTfV0Y
10.1016/j.jom.2015.05.002,58plYqJd5de0nu3LFWI_5V-b2WAbtFC_HXqZJQeoAEg
10.1016/j.jom.2015.04.002,2zpUL6egnD9odNaW2uKoYyISItri9Cad4Tv9SRL88wQ
10.1016/S0272-6963(15)00056-X,5iphQ3xtcn0pNlsVIPoq5XnFVn3JYVa16b8dDZbTk3Q
10.1016/j.jom.2015.03.004,1q0fKCdkvJwmd7x8hKHawM-sELL1cE-4MBaMfYe5LcI
10.1016/j.jom.2015.06.004,4Vt10lRYN9csEJCmVqZtAmlNUQs7zVXDL50xDOguDIY
10.1016/j.jom.2015.02.002,-NMhbDDdivKYAjqCGDKQEYyoaz-_yViQAGaFt227mbI
10.1016/j.jom.2015.02.003,0N7DG5yPygujOY4PymE6ZmtioMyYZQL_YrV4s8hRODI
10.1016/j.jom.2015.03.001,9z9sVL-CCRf8es0zNBu5MEEKhmZ9Vn8lTV6UMR_z9jw
10.1016/j.jom.2015.03.002,4F8P3uLWvdcNDx-TADz_refXi2QIP1j1RswZ-LA_zvo
10.1016/j.jom.2015.04.001,117CoWPcoui2B4xPdry7c8yBN63xzulManox03EcYpk
10.1016/j.jom.2014.05.001,3BlFby8wwR3JZGZ_keYebi672A9v4HVZFITkga3_fOU
10.1016/j.jom.2014.06.001,8sEIDU1SZ70Wp2iKgrD2qy2uKhl4UlLEvbOBp-1fhVE
10.1016/j.jom.2014.12.001,03YmpirLylrxODjxoodWzd_AEa9Ih2XOfDnepnj475Y
10.1016/j.jom.2014.12.002,2g6V3hWvb1IpLqHVEGmdAIMhjujURPwpEjFmFLyiwrg
10.1016/j.jom.2015.01.001,1OGVdd7eOATSE03CDyjP_vGyLyS3OpRsV979XyMhcGw
10.1016/j.jom.2014.10.002,076VmFfQSBSfs6dfB-C4StfhOOhCa2W7uC-3XmPaHC4
10.1016/j.jom.2014.10.003,-zmtq65743AqYf84E3WbapqjoyQy47S_uEJ9tPQu-yU
10.1016/j.jom.2014.10.005,-gxU6whCmUbB2V4He0gQNl-kX6BV6h_qclzfGK_QwuY
10.1016/j.jom.2015.02.001,-cL0gRa8OO78PQkKZCiiGQP2LXj8NQxr6ygTsmC1n0w
10.1016/j.jom.2015.03.003,2RZnGabvO28COWkFh24l5Io4y1r4_TEkvDUJ6ULdtnc
10.1016/j.jom.2015.03.005,-bgB3Jt9jFu7EfkA1rVDAQIuDiOHqYkllCA9uDNSxzE
10.1016/j.jom.2015.03.006,-Xnz_dJlcCT20y5MR1yUliCwEZsyvok_VixLAlUDue4
10.1016/j.jom.2015.03.007,7NHeBbqsASpZYk7J8bcjMF-EL62AOKLIryat3RbANBk
10.1016/j.jom.2014.12.003,--syflmLWkUUdm2fmCdiDUpIBRhYx6--riaueZD36d0
10.1016/j.jom.2014.12.004,-OBZmjM7OGtcLW0ILEbkMXtzNXDVsEmawiOBcwqnQ-w
10.1016/j.jom.2015.01.002,-6J_0FW30Y9DTvCjaTAFsPN00vaFy4HXAX01bUAzbkc
10.1016/j.jom.2014.10.004,11Rq9_ClBEHpnni5zdCqOjtpRDFwoVv3Xb5fCxiTR_M
10.1016/j.jom.2014.10.007,-vIdD206C4urj_FPLi129vpkboexqnVdNJnDdA8gwZc
10.1016/j.jom.2014.10.001,0oOSVqmPWPDi4tf21UHrEITqBcYxUoh32H4zj7j-Y-8
10.1016/j.jom.2014.11.003,3fstcQQE6KJFBTc2YM8ceKZeF6GJA5Uqn5JwMbddKV0
