doi,altmetric_id,tweet_id,tweet_url,postedAt,postType,originalPost,has_plumx,comments,source
10.1057/jors.2014.70,3960887,6.09267E+17,https://twitter.com/MikeYearworth/status/609267314249347073,2015-06-12T07:53:42.000Z,tweet,TRUE,FALSE,,"https://link.springer.com/article/10.1057%2Fjors.2014.113
https://arxiv.org/pdf/1212.6773v1.pdf"
10.1057/jors.2014.50,2335207,4.64341E+17,http://twitter.com/Richard_Weber/status/464341033514311680,2014-05-08T09:48:24.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.50,2335207,4.64317E+17,http://twitter.com/C_Bravo_R/status/464317328755548160,2014-05-08T08:14:12.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.25,2221899,5.80708E+17,https://twitter.com/PalgraveJournal/status/580708260363116544,2015-03-25T12:30:12.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.25,2221899,4.49026E+17,http://twitter.com/algil_b/status/449026160157294592,2014-03-27T03:32:33.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.25,2221899,4.49026E+17,http://twitter.com/algil_b/status/449025918875758592,2014-03-27T03:31:36.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.30,3808712,5.78565E+17,https://twitter.com/GrahamScambler/status/578564725392437248,2015-03-19T14:32:34.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.30,3808712,5.78564E+17,https://twitter.com/PalgraveJournal/status/578563612429537280,2015-03-19T14:28:09.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.5,3937996,5.91506E+17,https://twitter.com/BibliotecaFME/status/591506222513131520,2015-04-24T07:37:27.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.2,2141444,4.37998E+17,http://twitter.com/Supply_Chain_N/status/437998380850356224,2014-02-24T17:12:06.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2013.178,3040341,5.52453E+17,https://twitter.com/MikeYearworth/status/552453463339061248,2015-01-06T13:15:44.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2013.179,2761639,5.81123E+17,https://twitter.com/wrro/status/581122586727170049,2015-03-26T15:56:36.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2013.179,2761639,5.19803E+17,https://twitter.com/AWGale/status/519803228029194241,2014-10-08T10:55:21.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2013.179,2761639,5.19801E+17,https://twitter.com/AWGale/status/519801220945686528,2014-10-08T10:47:23.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2013.174,15595143,8.22179E+17,http://twitter.com/yoURDATAisyours/statuses/822178760162086913,2017-01-19T20:27:46.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2013.135,1594764,3.51501E+17,http://twitter.com/dbworld_/statuses/351501105420701698,2013-07-01T00:42:48.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2013.135,1594764,3.515E+17,http://twitter.com/arXiv_cs/statuses/351500058350469120,2013-07-01T00:38:39.000Z,tweet,TRUE,FALSE,,
10.1057/jors.2014.94,2954754,9.56948E+17,https://twitter.com/corpgovnet/status/956947974495571971,2018-01-26T17:52:31.000Z,tweet,TRUE,FALSE,,
10.1142/S0217595915500244,2822379,5.27618E+17,https://twitter.com/mathOCb/status/527618079375630336,2014-10-30T00:28:47.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-015-0709-9,1756705,3.80169E+17,http://twitter.com/MathPaper/status/380168706434686977,2013-09-18T03:17:37.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0692-6,2775433,5.22183E+17,https://twitter.com/mathMGb/status/522183023194681344,2014-10-15T00:31:49.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0679-3,2515277,4.89612E+17,https://twitter.com/MathPaper/status/489611504845479937,2014-07-17T03:24:13.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0679-3,2515277,4.89567E+17,https://twitter.com/mathOCb/status/489567003720429568,2014-07-17T00:27:24.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0633-4,4418733,6.34522E+17,http://twitter.com/mathOCb/statuses/634522470641463296,2015-08-21T00:28:40.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0642-3,2331380,4.63922E+17,http://twitter.com/MathPaper/status/463922100109979649,2014-05-07T06:03:42.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0642-3,2331380,4.63837E+17,http://twitter.com/mathOCb/status/463837255648301057,2014-05-07T00:26:34.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0609-4,12256732,7.81056E+17,http://twitter.com/RUA_Alicante/statuses/781056366312128512,2016-09-28T09:02:03.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0600-0,2629289,5.04584E+17,https://twitter.com/arXivStats/status/504584164511715328,2014-08-27T11:00:14.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0600-0,2629289,5.04425E+17,https://twitter.com/mathNAb/status/504425391646199808,2014-08-27T00:29:19.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0556-0,1785563,3.83471E+17,http://twitter.com/MathPaper/status/383471016065785856,2013-09-27T05:59:49.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0556-0,1785563,3.83396E+17,http://twitter.com/mathOCb/status/383396202886078464,2013-09-27T01:02:32.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0574-y,2359627,4.68031E+17,http://twitter.com/UTChE_papers/status/468031202796896258,2014-05-18T14:11:49.000Z,tweet,TRUE,FALSE,,
10.1007/s10957-014-0581-z,957904,2.49071E+17,http://twitter.com/morikunik/statuses/249070733857284096,2012-09-21T09:01:05.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2015.0544,4308896,6.24193E+17,https://twitter.com/INFORMS/status/624192893654274048,2015-07-23T12:22:37.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2015.0542,4361596,6.28614E+17,https://twitter.com/INFORMS/status/628614394193289216,2015-08-04T17:12:05.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2015.0552,4385371,6.31455E+17,http://twitter.com/DowlingDennis/statuses/631454545164529664,2015-08-12T13:17:50.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2015.0552,4385371,6.31455E+17,http://twitter.com/LizDowling2/statuses/631454545105821697,2015-08-12T13:17:50.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2015.0552,4385371,6.31151E+17,http://twitter.com/INFORMS2015/statuses/631150908508868609,2015-08-11T17:11:17.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2015.0523,3949046,5.93026E+17,https://twitter.com/INFORMS/status/593025705606324225,2015-04-28T12:15:20.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2014.0510,3130242,5.60817E+17,https://twitter.com/INFORMS/status/560816597674491904,2015-01-29T15:07:51.000Z,tweet,TRUE,FALSE,,
10.1287/msom.2015.0549,4409472,6.33713E+17,http://twitter.com/INFORMS/statuses/633712513956335616,2015-08-18T18:50:11.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2081,3911796,5.88458E+17,https://twitter.com/andi_staub/status/588457969643229185,2015-04-15T21:44:47.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2082,3930615,6.46079E+17,http://twitter.com/KHosanagar/statuses/646078555458248704,2015-09-21T21:48:25.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2082,3930615,6.45341E+17,http://twitter.com/DanielKorschun/statuses/645340860582903808,2015-09-19T20:57:05.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2082,3930615,6.45253E+17,http://twitter.com/tiinajmaki/statuses/645252655946797056,2015-09-19T15:06:36.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1869,2158922,5.56311E+17,https://twitter.com/ADRSYSNET/status/556310731990130688,2015-01-17T04:43:08.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1917,2364854,5.90058E+17,https://twitter.com/jeroenschepers/status/590058227821367296,2015-04-20T07:43:38.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1917,2364854,4.8973E+17,https://twitter.com/EnferEvidente/status/489730094815264768,2014-07-17T11:15:28.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1917,2364854,4.8896E+17,https://twitter.com/EnferEvidente/status/488959956033355776,2014-07-15T08:15:12.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1917,2364854,4.88672E+17,https://twitter.com/EnferEvidente/status/488671801761746945,2014-07-14T13:10:11.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1917,2364854,4.8709E+17,https://twitter.com/AEGRIS2/status/487089678550450176,2014-07-10T04:23:23.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1917,2364854,4.86038E+17,https://twitter.com/JigsawHealth/status/486037541414371329,2014-07-07T06:42:34.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1917,2364854,4.6873E+17,http://twitter.com/INFORMS/status/468729737079435264,2014-05-20T12:27:32.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1994,2667904,5.75476E+17,https://twitter.com/vtodri/status/575476234844381187,2015-03-11T02:00:00.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1994,2667904,5.09761E+17,https://twitter.com/or_exchange/status/509760923645779968,2014-09-10T17:50:49.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1994,2667904,5.09334E+17,https://twitter.com/INFORMS_WORMS/status/509334365269405696,2014-09-09T13:35:50.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1994,2667904,5.09323E+17,https://twitter.com/INFORMS/status/509322858791989249,2014-09-09T12:50:06.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2091,5064283,7.38984E+17,http://twitter.com/RePEc_NEP_PKE/statuses/738983573768675328,2016-06-04T06:39:48.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2091,5064283,7.34845E+17,http://twitter.com/RePEc_NEP_EXP/statuses/734845237273591809,2016-05-23T20:35:31.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2091,5064283,6.93379E+17,http://twitter.com/kurodotty/statuses/693379460863688704,2016-01-30T10:25:20.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2054,3818942,6.1513E+17,https://twitter.com/DanielKorschun/status/615130138502660097,2015-06-28T12:10:28.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2054,3818942,6.08946E+17,https://twitter.com/JamesJosephIgoe/status/608946213132455937,2015-06-11T10:37:45.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1853,2307011,6.08996E+17,https://twitter.com/City_Research/status/608995537090584577,2015-06-11T13:53:45.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2118,4088463,6.06179E+17,https://twitter.com/mward04/status/606179339495837696,2015-06-03T19:23:11.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2100,4136378,6.09098E+17,https://twitter.com/georgiatechbsch/status/609098331697082368,2015-06-11T20:42:13.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1946,2893562,6.18086E+17,https://twitter.com/davdittrich/status/618085923876667392,2015-07-06T15:55:42.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1946,2893562,6.17975E+17,https://twitter.com/SimulPast/status/617974913018777601,2015-07-06T08:34:35.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1946,2893562,6.08925E+17,https://twitter.com/ZBW_news/status/608925416447852544,2015-06-11T09:15:07.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1946,2893562,5.34029E+17,https://twitter.com/5670047/status/534029238018793472,2014-11-16T17:04:26.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2095,4655830,6.56815E+17,http://twitter.com/DanielKorschun/statuses/656814898278699008,2015-10-21T12:50:49.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1970,2856877,5.30388E+17,https://twitter.com/gmattel/status/530388283277467648,2014-11-06T15:56:35.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1927,2393717,6.32245E+17,http://twitter.com/ChloeLuv_PSO/statuses/632245072117915648,2015-08-14T17:39:06.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1927,2393717,6.28206E+17,https://twitter.com/JamesJosephIgoe/status/628206272681111554,2015-08-03T14:10:21.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1927,2393717,5.3035E+17,https://twitter.com/anamewing/status/530350431898062848,2014-11-06T13:26:11.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1927,2393717,4.77363E+17,http://twitter.com/MiiaKosonen/status/477362614855798784,2014-06-13T08:11:31.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1927,2393717,4.76763E+17,http://twitter.com/AWaytz/status/476763404632600576,2014-06-11T16:30:28.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1927,2393717,4.76385E+17,http://twitter.com/RobertKlitgaard/status/476384620687028226,2014-06-10T15:25:19.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1927,2393717,4.73384E+17,http://twitter.com/adrihout/status/473384454107693056,2014-06-02T08:43:43.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2125,3987158,6.74523E+17,http://twitter.com/iammaxnathan/statuses/674522820018311168,2015-12-09T09:35:46.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2125,3987158,5.97976E+17,https://twitter.com/Equiv_Exchange/status/597975519527718912,2015-05-12T04:04:08.000Z,tweet,TRUE,FALSE,,https://pubsonline.informs.org/doi/abs/10.1287/mnsc.2014.2125
10.1287/mnsc.2014.1985,2973947,6.28206E+17,https://twitter.com/JamesJosephIgoe/status/628206273931022336,2015-08-03T14:10:21.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1985,2973947,5.99899E+17,https://twitter.com/CFA_CH/status/599899223102980096,2015-05-17T11:28:15.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1985,2973947,5.94946E+17,https://twitter.com/CarlosHaertel/status/594946378872270849,2015-05-03T19:27:24.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1985,2973947,5.43042E+17,https://twitter.com/INFORMS/status/543041879831769088,2014-12-11T13:57:28.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2052,3745033,6.85136E+17,http://twitter.com/econromesh/statuses/685136390657409024,2016-01-07T16:30:19.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2021,3082792,6.10861E+17,https://twitter.com/Qresearchbot/status/610860758369501184,2015-06-16T17:25:28.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2021,3082792,5.57624E+17,https://twitter.com/ADRSYSNET/status/557624260554784768,2015-01-20T19:42:38.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2058,3073261,5.56169E+17,https://twitter.com/EMUmath/status/556169448143343616,2015-01-16T19:21:44.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2058,3073261,5.56108E+17,https://twitter.com/mward04/status/556108378981023745,2015-01-16T15:19:04.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2106,3966956,9.61914E+17,http://twitter.com/kmklim/statuses/961914297457827840,2018-02-09T10:46:54.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2106,3966956,6.77577E+17,http://twitter.com/StephenDeKuyper/statuses/677576616764133376,2015-12-17T19:50:28.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2106,3966956,5.95314E+17,https://twitter.com/williamadler78/status/595314006207963138,2015-05-04T19:48:14.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2020,3077247,5.6051E+17,https://twitter.com/INFORMS/status/560510052625575936,2015-01-28T18:49:44.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2020,3077247,5.57535E+17,https://twitter.com/INFORMS/status/557535364471349248,2015-01-20T13:49:24.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2023,3106540,6.03857E+17,https://twitter.com/City_Research/status/603857257860767745,2015-05-28T09:36:04.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2132,4240359,7.23514E+17,http://twitter.com/C_Coolidge/statuses/723514061531439105,2016-04-22T14:09:29.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2132,4240359,6.18061E+17,https://twitter.com/INFORMS/status/618061273889116160,2015-07-06T14:17:45.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2132,4240359,6.17002E+17,https://twitter.com/cristobal_marco/status/617001603363549184,2015-07-03T16:07:00.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2103,3996213,5.99102E+17,https://twitter.com/LJTPedersen/status/599101612863401984,2015-05-15T06:38:49.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2103,3996213,5.98861E+17,https://twitter.com/INFORMS/status/598860613922725889,2015-05-14T14:41:11.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1893,2426906,4.76702E+17,http://twitter.com/INFORMS/status/476701842660163584,2014-06-11T12:25:50.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1861,2356370,5.56307E+17,https://twitter.com/ADRSYSNET/status/556306886010478592,2015-01-17T04:27:51.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1977,3831730,5.80399E+17,https://twitter.com/yongqinwang/status/580399321167699969,2015-03-24T16:02:36.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1979,2876951,6.56468E+17,http://twitter.com/DanielKorschun/statuses/656467680732565504,2015-10-20T13:51:06.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1979,2876951,6.56452E+17,http://twitter.com/DanielKorschun/statuses/656452491685593088,2015-10-20T12:50:44.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1979,2876951,6.5171E+17,http://twitter.com/JamesJosephIgoe/statuses/651709864528449536,2015-10-07T10:45:14.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1979,2876951,5.32267E+17,https://twitter.com/freakonometrics/status/532267096122474496,2014-11-11T20:22:19.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2096,3948468,6.16604E+17,https://twitter.com/CatedraInt/status/616603760211689472,2015-07-02T13:46:07.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2096,3948468,6.13309E+17,https://twitter.com/InclusionInst/status/613309157597401088,2015-06-23T11:34:32.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2096,3948468,6.09157E+17,https://twitter.com/uranus_2/status/609156956662665216,2015-06-12T00:35:10.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2096,3948468,5.95432E+17,https://twitter.com/morewedge/status/595432116625760258,2015-05-05T03:37:33.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2096,3948468,5.93009E+17,https://twitter.com/AndyGrenier/status/593008801051213824,2015-04-28T11:08:10.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2096,3948468,5.92978E+17,https://twitter.com/morewedge/status/592977950242447360,2015-04-28T09:05:34.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1915,2502002,4.87589E+17,https://twitter.com/INFORMS/status/487588955039473664,2014-07-11T13:27:20.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2015,3021616,5.49546E+17,https://twitter.com/INFORMS/status/549546319816450048,2014-12-29T12:43:47.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1911,3074269,5.56306E+17,https://twitter.com/ADRSYSNET/status/556305574787182592,2015-01-17T04:22:39.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2037,4856552,6.74534E+17,http://twitter.com/gangzealot99/statuses/674533788723109889,2015-12-09T10:19:22.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1877,3067130,5.5717E+17,https://twitter.com/INFORMS/status/557170360127586305,2015-01-19T13:39:00.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1868,3074281,5.80516E+17,https://twitter.com/ADRIANSYSNET/status/580515950224625664,2015-03-24T23:46:02.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1868,3074281,5.56307E+17,https://twitter.com/ADRSYSNET/status/556307203330560002,2015-01-17T04:29:07.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2048,4732785,6.82692E+17,http://twitter.com/Robertson_SJ/statuses/682691643384844288,2015-12-31T22:35:46.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2074,3793855,5.77432E+17,https://twitter.com/INFORMS/status/577431748352565248,2015-03-16T11:30:31.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1892,2457705,5.56306E+17,https://twitter.com/ADRSYSNET/status/556305980527345664,2015-01-17T04:24:16.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2005,2991834,5.45238E+17,https://twitter.com/INFORMS/status/545238444335968256,2014-12-17T15:25:49.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1998,2901159,5.42128E+17,https://twitter.com/Helen_Zimmerman/status/542127777575890944,2014-12-09T01:25:09.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1982,4595752,6.51715E+17,http://twitter.com/JamesJosephIgoe/statuses/651714511716634624,2015-10-07T11:03:42.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,7.01133E+17,http://twitter.com/trulafrick/statuses/701132903661572096,2016-02-20T19:54:45.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,7.01131E+17,http://twitter.com/informscut/statuses/701130566738059264,2016-02-20T19:45:28.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,6.94936E+17,http://twitter.com/informscut/statuses/694936369572007937,2016-02-03T17:31:56.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,6.08532E+17,https://twitter.com/MattersofSmart/status/608531548590206976,2015-06-10T07:10:01.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,5.00258E+17,https://twitter.com/StatsbyLopez/status/500257623170899969,2014-08-15T12:28:06.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,4.99576E+17,https://twitter.com/HpartnerOlivier/status/499575639549415424,2014-08-13T15:18:08.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,4.93504E+17,https://twitter.com/Freek_Vermeulen/status/493503741883322368,2014-07-27T21:10:35.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1966,2527075,4.91747E+17,https://twitter.com/uranus_2/status/491746648561696768,2014-07-23T00:48:31.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1884,3074280,5.56307E+17,https://twitter.com/ADRSYSNET/status/556307051085713408,2015-01-17T04:28:31.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1955,2732043,5.17297E+17,https://twitter.com/INFORMS/status/517296573571923968,2014-10-01T12:54:48.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2064,3780334,5.75992E+17,https://twitter.com/INFORMS/status/575992077969932289,2015-03-12T12:09:47.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2015.2203,4580436,6.49993E+17,http://twitter.com/INFORMS/statuses/649993230512201728,2015-10-02T17:03:57.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1922,2757207,5.56305E+17,https://twitter.com/ADRSYSNET/status/556305052881518592,2015-01-17T04:20:34.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2045,2949812,5.51665E+17,https://twitter.com/Wheeler_AM/status/551664564861804544,2015-01-04T09:00:56.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2045,2949812,5.40502E+17,https://twitter.com/INFORMS/status/540502378169257986,2014-12-04T13:46:23.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1935,2541398,4.93008E+17,https://twitter.com/INFORMS/status/493007736809209856,2014-07-26T12:19:38.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2013.1865,3074278,5.56307E+17,https://twitter.com/ADRSYSNET/status/556306637137252352,2015-01-17T04:26:52.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1976,3119454,5.60717E+17,https://twitter.com/5670047/status/560717280313888768,2015-01-29T08:33:11.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.2003,3074271,5.56304E+17,https://twitter.com/ADRSYSNET/status/556304310967885824,2015-01-17T04:17:38.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1912,2455134,5.56306E+17,https://twitter.com/ADRSYSNET/status/556306227798368257,2015-01-17T04:25:15.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1912,2455134,4.80882E+17,https://twitter.com/footmarks_com/status/480881706086719489,2014-06-23T01:15:07.000Z,tweet,TRUE,FALSE,,
10.1287/mnsc.2014.1912,2455134,4.80342E+17,https://twitter.com/StefanusLiu1/status/480341722266759168,2014-06-21T13:29:25.000Z,tweet,TRUE,FALSE,,
10.1287/moor.2014.0671,2575327,4.96728E+17,https://twitter.com/INFORMS/status/496727911785693184,2014-08-05T18:42:17.000Z,tweet,TRUE,FALSE,,
10.1287/moor.2014.0658,2493133,4.86928E+17,https://twitter.com/hkilter/status/486928254075293696,2014-07-09T17:41:57.000Z,tweet,TRUE,FALSE,,
10.1287/moor.2014.0683,2865739,5.31136E+17,https://twitter.com/INFORMS/status/531135721357467649,2014-11-08T17:26:38.000Z,tweet,TRUE,FALSE,,
10.1287/moor.2014.0676,6868912,7.23359E+17,http://twitter.com/MathPaper/statuses/723359222247747584,2016-04-22T03:54:12.000Z,tweet,TRUE,FALSE,,
10.1287/moor.2014.0676,6868912,7.23321E+17,http://twitter.com/mathOCb/statuses/723320753966317568,2016-04-22T01:21:21.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-015-0892-3,4053013,6.02244E+17,https://twitter.com/verif_papers/status/602243913219313664,2015-05-23T22:45:12.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-015-0893-2,4053017,6.20794E+17,https://twitter.com/verif_papers/status/620794360846659584,2015-07-14T03:18:04.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-014-0800-2,4292985,6.22612E+17,https://twitter.com/verif_papers/status/622612350651121664,2015-07-19T03:42:06.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-014-0808-7,4292981,6.22612E+17,https://twitter.com/verif_papers/status/622612342702915584,2015-07-19T03:42:04.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-014-0789-6,4292975,6.22612E+17,https://twitter.com/verif_papers/status/622612093020192768,2015-07-19T03:41:05.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-014-0806-9,4521517,6.44359E+17,http://twitter.com/verif_papers/statuses/644359009709887488,2015-09-17T03:55:34.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-015-0922-1,2511913,6.43626E+17,http://twitter.com/verif_papers/statuses/643625849363689476,2015-09-15T03:22:15.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-015-0922-1,2511913,4.89205E+17,https://twitter.com/mathOCb/status/489204656526995456,2014-07-16T00:27:33.000Z,tweet,TRUE,FALSE,,
10.1007/s10107-014-0816-7,4521526,6.44359E+17,http://twitter.com/verif_papers/statuses/644359133714477056,2015-09-17T03:56:03.000Z,tweet,TRUE,FALSE,,
