SO,SO_id,DI,dimensions_id
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002711,pub.1002996288
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002627,pub.1002493104
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002330,pub.1001647475
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002875,pub.1000754982
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003341,pub.1041641084
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003337,pub.1029089358
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-noveditorial,pub.1001943852
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002927,pub.1035135837
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003009,pub.1033833826
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002945,pub.1007958366
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003023,pub.1026587371
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002977,pub.1008238154
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002726,pub.1006810720
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003127,pub.1003830727
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002902,pub.1020504174
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002954,pub.1017464347
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002963,pub.1013744720
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002871,pub.1005198240
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002955,pub.1001930514
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002768,pub.1034688325
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002845,pub.1012261272
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002991,pub.1007593724
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002988,pub.1001857827
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003055,pub.1050826813
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003065,pub.1009821808
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002840,pub.1009274305
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002865,pub.1004368182
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002702,pub.1038145242
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002538,pub.1053017901
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002161,pub.1052099900
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002660,pub.1046922911
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001811,pub.1045803624
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002536,pub.1044724909
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002439,pub.1044625219
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002631,pub.1043293461
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002361,pub.1041175321
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002348,pub.1039848720
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001548,pub.1039392915
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002225,pub.1029031061
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002615,pub.1027978297
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002171,pub.1026544572
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002449,pub.1023721633
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002404,pub.1023102625
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002316,pub.1022726542
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002282,pub.1020731937
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002227,pub.1016070311
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002279,pub.1010513624
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002252,pub.1004774643
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002264,pub.1002487617
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002638,pub.1001872532
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002968,pub.1047040137
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003279,pub.1007503845
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002358,pub.1040122093
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002512,pub.1035347189
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002045,pub.1028151468
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002579,pub.1026954943
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002446,pub.1008862702
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002616,pub.1001029523
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002491,pub.1050517316
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002229,pub.1050728351
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002456,pub.1047870243
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002516,pub.1046168844
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002255,pub.1046020389
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002346,pub.1041533715
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002089,pub.1040762574
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002699,pub.1034425475
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002601,pub.1034114636
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002001,pub.1031663208
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002669,pub.1030955812
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002694,pub.1021767426
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002411,pub.1019088228
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001934,pub.1014663572
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002133,pub.1011358124
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001914,pub.1007131156
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001915,pub.1006290999
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002381,pub.1005894580
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002321,pub.1004490291
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002463,pub.1004202892
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003170,pub.1046694026
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003171,pub.1023147608
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002767,pub.1050206973
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002443,pub.1025440957
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002139,pub.1021837084
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002337,pub.1010585350
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002190,pub.1007812427
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002816,pub.1062759405
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002605,pub.1062759402
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002826,pub.1062759406
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002817,pub.1008565575
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002636,pub.1027069660
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002820,pub.1037147125
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002774,pub.1005320705
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002649,pub.1045244437
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002701,pub.1044548383
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002909,pub.1031095329
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002606,pub.1000751856
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002738,pub.1021741718
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002623,pub.1062759403
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002481,pub.1032803981
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002162,pub.1053537628
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002723,pub.1052462931
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002759,pub.1050500218
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002707,pub.1044882208
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001293,pub.1044762315
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002744,pub.1044578059
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002764,pub.1043756439
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002727,pub.1040495967
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002747,pub.1036584146
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002746,pub.1036492593
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002370,pub.1035823818
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002127,pub.1034997923
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002756,pub.1034235170
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001763,pub.1033471674
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002745,pub.1031522296
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002758,pub.1029491699
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002068,pub.1026067837
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001183,pub.1024670990
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002743,pub.1022304766
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002073,pub.1019467695
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002333,pub.1015317782
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002141,pub.1014804276
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002367,pub.1011075025
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002827,pub.1008112448
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002740,pub.1002410095
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002239,pub.1001384542
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002751,pub.1000991006
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002864,pub.1049198385
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-003005,pub.1026764561
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002116corr1,pub.1018171880
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002308,pub.1038467707
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001479,pub.1037851225
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002284,pub.1036349728
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002501,pub.1010733653
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001873,pub.1051065068
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001813,pub.1045387121
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001837,pub.1037437255
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002116,pub.1034344650
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002203,pub.1034320095
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002008,pub.1034110497
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002241,pub.1033043041
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001771,pub.1027321452
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001683,pub.1026820006
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001520,pub.1026704342
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001563,pub.1025978126
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002232,pub.1024221619
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001839,pub.1020745054
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002030,pub.1019591653
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001959,pub.1018443556
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001689,pub.1015432926
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001666,pub.1015170038
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001949,pub.1014910155
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001772,pub.1010281219
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001790,pub.1009167410
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001964,pub.1007454768
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001950,pub.1006451608
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001704,pub.1002316073
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001766,pub.1000927574
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001595,pub.1000424407
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002233,pub.1000344912
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001350corr1,pub.1018591835
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002815,pub.1012617630
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002809,pub.1010241193
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002117,pub.1030070623
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002066,pub.1049977901
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001921,pub.1049559748
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002165,pub.1047484206
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002051,pub.1042836062
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002147,pub.1042410880
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002079,pub.1041133907
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001700,pub.1040958071
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001942,pub.1040433563
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002059,pub.1030866671
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002159,pub.1029016575
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001854,pub.1027704545
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001815,pub.1027138428
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002034,pub.1025118611
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002033,pub.1024900311
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001671,pub.1020081051
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001612,pub.1019429101
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001825,pub.1018912446
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002156,pub.1018775095
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001506,pub.1012694529
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001935,pub.1007959455
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001847,pub.1007736813
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002151,pub.1006732805
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001718,pub.1003324448
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002668,pub.1043855837
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002651,pub.1037200575
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002666,pub.1012694167
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001990,pub.1053425168
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001587,pub.1053076696
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001762,pub.1052743925
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002260,pub.1050580287
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001575,pub.1050288904
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001686,pub.1050205465
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001681,pub.1049920576
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001965,pub.1049228595
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001725,pub.1047502881
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001859,pub.1045288110
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001714,pub.1043975552
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001896,pub.1043490490
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001818,pub.1042811982
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002042,pub.1041497099
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001793,pub.1038287950
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001636,pub.1038249820
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001995,pub.1036804560
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001792,pub.1027114219
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001898,pub.1016511158
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001806,pub.1016245185
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001993,pub.1012873174
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002172,pub.1007935298
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001716,pub.1004167167
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001672,pub.1003022201
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001875,pub.1001628125
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001804,pub.1000300838
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002189,pub.1000089979
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2014-002635,pub.1017681064
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002262,pub.1015791183
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001710,pub.1053052749
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001654,pub.1051170872
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001351,pub.1050216763
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001473,pub.1050110925
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002061,pub.1045125235
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001737,pub.1041087940
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001882,pub.1037712286
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001769,pub.1037127159
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001491,pub.1034989650
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001617,pub.1031921395
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001448,pub.1031845144
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001789,pub.1030892415
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001465,pub.1028745416
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001851,pub.1025249574
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001586,pub.1024604574
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001591,pub.1018644813
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001377,pub.1017219682
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001276,pub.1014051434
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001159,pub.1012356112
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001744,pub.1011572609
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001584,pub.1011410570
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001694,pub.1008901476
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001719,pub.1008524011
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-001696,pub.1007279036
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001419,pub.1005529033
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2012-001552,pub.1004146124
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002090,pub.1003132988
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002537,pub.1042502868
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002533,pub.1026844182
Journal of the American Medical Informatics Association,jour.1111851,10.1136/amiajnl-2013-002240,pub.1016440058
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1524716,pub.1111757212
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1526102,pub.1111753775
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1524308,pub.1111753633
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1528171,pub.1111749323
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1529464,pub.1111748402
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1479608,pub.1107688112
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1479591,pub.1107687300
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1479604,pub.1107686369
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1479606,pub.1107684076
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1479594,pub.1107683445
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1479601,pub.1107683351
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1479610,pub.1107682636
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1528172,pub.1111759542
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1521300,pub.1111759341
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1526644,pub.1111757738
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1524717,pub.1111757033
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1524307,pub.1111756265
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1526645,pub.1111756231
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1427616,pub.1103183273
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1429762,pub.1103181920
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1444896,pub.1103180556
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1429754,pub.1103179848
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1437241,pub.1103179840
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1429761,pub.1103179389
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1429755,pub.1103178650
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1429760,pub.1103177932
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1429763,pub.1103176757
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1424558,pub.1103176013
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1425630,pub.1101299566
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1424559,pub.1101299565
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1440182,pub.1103182282
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1430606,pub.1103180033
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1434010,pub.1103178743
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1435300,pub.1103176726
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2018.1438849,pub.1103175922
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1398981,pub.1100466597
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1398968,pub.1100464374
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1398971,pub.1100460774
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1408376,pub.1100459850
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1398979,pub.1100459703
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1398966,pub.1100458803
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1405737,pub.1100467329
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1404486,pub.1100466537
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1406816,pub.1100464628
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1404926,pub.1100460786
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1406315,pub.1100460784
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1375863,pub.1092262491
Journal of the American Planning Association,jour.1122147,10.1080/01944363.2017.1377576,pub.1092200657
