PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA	
J	Zavorotinskii, AV				Zavorotinskii, A. V.			On Elliptic Boundary-Value Problems with Small Parameter and Additional Functions on the Boundary of a Domain	Ukrainian Mathematical Journal			English	Article								We consider elliptic boundary-value problems in which the elliptic operator is a polynomial function of a small parameter and the boundary conditions contain additional unknown functions. It is shown that the condition of ellipticity with small parameter is not only sufficient but also necessary for the a priori estimation of the solutions to this problem in the corresponding special functional spaces depending on the parameter.	[Zavorotinskii, A. V.] Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine; [Zavorotinskii, A. V.] Chernihiv Natl Pedag Univ, Chernihiv, Ukraine	Zavorotinskii, AV (reprint author), Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine.			Zavorotinskii, Andrii/0000-0002-0889-8367				13	0	0	1	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	FEB	2015	66	9					1423	1430		10.1007/s11253-015-1021-4				8	Mathematics, Applied; Mathematics	Mathematics	CG6JL	WOS:000353406400013					2019-08-07	
J	Klymenko, OM				Klymenko, O. M.			Holomorphic Transformation to a Miniversal Deformation not Always Exists Under *Congruence	Ukrainian Mathematical Journal			English	Article							MATRIX PENCILS	In 1971, Arnold constructed miniversal deformations of square complex matrices under the similarity transformation. Similar miniversal deformations were constructed for matrices under congruence and under *congruence. For matrices under similarity and under congruence, the holomorphic transformations to their miniversal deformations always exist. We prove that this is not true for matrices under *congruence.	Ukrainian Natl Tech Univ, Kyiv Polytech Inst, Kiev, Ukraine	Klymenko, OM (reprint author), Ukrainian Natl Tech Univ, Kyiv Polytech Inst, Kiev, Ukraine.							7	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	FEB	2015	66	9					1431	1434		10.1007/s11253-015-1022-3				4	Mathematics, Applied; Mathematics	Mathematics	CG6JL	WOS:000353406400014					2019-08-07	
J	Mitin, DY				Mitin, D. Yu			Superfractal Approximation of Functions	Ukrainian Mathematical Journal			English	Article								The methods of superfractal approximation of sets introduced in 2005-2011 by M. Barnsley, et al. are modified for the approximation of functions. Nonlinear operators are introduced in the space of bounded functions. The limit behavior of this operator sequence is investigated in a function space (in a sense of pointwise and uniform convergence). We consider a nonhyperbolic case in which not all plane maps specifying the operator in the function space are contractive and propose sufficient conditions for the convergence of approximations and estimates of the errors for this kind of approximation (similar to the collage theorem for fractal approximation).	Shevchenko Kyiv Natl Univ, Kiev, Ukraine	Mitin, DY (reprint author), Shevchenko Kyiv Natl Univ, Kiev, Ukraine.							6	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	FEB	2015	66	9					1435	1441		10.1007/s11253-015-1023-2				7	Mathematics, Applied; Mathematics	Mathematics	CG6JL	WOS:000353406400015					2019-08-07	
J	Mokhon'ko, AA; Mokhon'ko, AZ				Mokhon'ko, A. A.; Mokhon'ko, A. Z.			Malmquist Theorem for the Solutions of Differential Equations in the Vicinity of a Branching Point	Ukrainian Mathematical Journal			English	Article								An analog of the Malmquist theorem on the growth of solutions of the differential equation f' = P(z, f)/Q(z, f), where P(z, f) and Q(z, f) are polynomials in all variables, is proved for the case where the coefficients and solutions of this equation have a branching point at infinity (e.g., a logarithmic singularity).	[Mokhon'ko, A. A.; Mokhon'ko, A. Z.] Lvivska Politekhnika Natl Univ, Lvov, Ukraine	Mokhon'ko, AA (reprint author), Lvivska Politekhnika Natl Univ, Lvov, Ukraine.							8	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	FEB	2015	66	9					1442	1447		10.1007/s11253-015-1024-1				6	Mathematics, Applied; Mathematics	Mathematics	CG6JL	WOS:000353406400016					2019-08-07	
J	Wang, YH; Liu, GH				Wang, Yanhua; Liu, Guohua			Yetter-Drinfel'd Hopf Algebras on Basic Cycle	Ukrainian Mathematical Journal			English	Article							MODULES; CATEGORIES	A class of Yetter-Drinfel'd Hopf algebras on basic cycle is constructed.	[Wang, Yanhua] Shanghai Univ Finance & Econ, Sch Math, Shanghai, Peoples R China; [Liu, Guohua] Southeast Univ, Nanjing, Jiangsu, Peoples R China	Wang, YH (reprint author), Shanghai Univ Finance & Econ, Sch Math, Shanghai, Peoples R China.		Liu, Guohua/N-1439-2016		Chinese NSF [10901098, 11271239]; Basic Academic Discipline Program of the 11th five-year plan; Project 211 for the Shanghai University of Finance and Economics	Supported by the Chinese NSF (Grants No. 10901098 and No. 11271239) and the Basic Academic Discipline Program of the 11th five-year plan, Project 211 for the Shanghai University of Finance and Economics.		18	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	FEB	2015	66	9					1448	1454		10.1007/s11253-015-1025-0				7	Mathematics, Applied; Mathematics	Mathematics	CG6JL	WOS:000353406400017					2019-08-07	
J	Park, DH				Park, D. H.			A Note on Semialgebraically Proper Maps	Ukrainian Mathematical Journal			English	Article							O-MINIMAL STRUCTURES; SPACES	We prove that a semialgebraic map is semialgebraically proper if and only if it is proper. As an application of this assertion, we compare the semialgebraically proper actions with proper actions in a sense of Palais.	Chonnam Natl Univ, Coll Nat Sci, Kwangju, South Korea	Park, DH (reprint author), Chonnam Natl Univ, Coll Nat Sci, Kwangju, South Korea.				Chonnam National University	The present work was financially supported by Chonnam National University, 2008.		8	1	1	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	FEB	2015	66	9					1414	1422		10.1007/s11253-015-1020-5				9	Mathematics, Applied; Mathematics	Mathematics	CG6JL	WOS:000353406400012					2019-08-07	
J	Bhargava, S; Vasuki, KR; Rajanna, KR				Bhargava, S.; Vasuki, K. R.; Rajanna, K. R.			On Some Ramanujan Identities for the Ratios of Eta-Functions	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							LOST NOTEBOOK	We give direct proofs of some of Ramanujan's P-Q modular equations based on simply proved elementary identities from Chapter 16 of his Second Notebook.	[Bhargava, S.; Vasuki, K. R.] Univ Mysore, Mysore, Karnataka, India; [Rajanna, K. R.] MVJ Coll Engn, Bangalore, Karnataka, India	Bhargava, S (reprint author), Univ Mysore, Mysore, Karnataka, India.							14	1	1	1	3	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1131	1151		10.1007/s11253-015-0999-y				21	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700001					2019-08-07	
J	Vasylyk, VB; Makarov, VL				Vasylyk, V. B.; Makarov, V. L.			Exponentially Convergent Method for the First-Order Differential Equation in a Banach Space with Integral Nonlocal Condition	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							SYSTEMS	For the first-order differential equation with unbounded operator coefficient in a Banach space, we study the nonlocal problem with integral condition. An exponentially convergent algorithm for the numerical solution of this problem is proposed and justified under the assumption that the operator coefficient A is strongly positive and certain existence and uniqueness conditions are satisfied. The algorithm is based on the representations of operator functions via the Dunford-Cauchy integral along a hyperbola covering the spectrum of A and the quadrature formula containing a small number of resolvents. The efficiency of the proposed algorithm is illustrated by several examples.	[Vasylyk, V. B.; Makarov, V. L.] Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine	Vasylyk, VB (reprint author), Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine.		Vasylyk, Vitalii/H-4047-2016	Vasylyk, Vitalii/0000-0002-4235-9674; Makarov, Volodymyr/0000-0002-4883-6574				18	1	1	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1152	1164		10.1007/s11253-015-1000-9				13	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700002					2019-08-07	
J	Gadjiev, TS; Bayramova, NQ				Gadjiev, T. S.; Bayramova, N. Q.			On Removable Sets for Degenerated Elliptic Equations	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We establish necessary and sufficient conditions of removability of compact sets.	[Gadjiev, T. S.; Bayramova, N. Q.] Natl Acad Sci Azerbaijan, Inst Math & Mech, Baku, Azerbaijan	Gadjiev, TS (reprint author), Natl Acad Sci Azerbaijan, Inst Math & Mech, Baku, Azerbaijan.							10	0	0	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1165	1184		10.1007/s11253-015-1001-8				20	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700003					2019-08-07	
J	Horbachuk, ML				Horbachuk, M. L.			History of the Appearance of Infinite-Dimensional Analysis and its Development in Ukraine	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We present a brief survey of the development of functional analysis in Ukraine and the problems of infinite-dimensional analysis posed and solved for thousands of years, which laid the foundations of this branch of mathematics.	Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine	Horbachuk, ML (reprint author), Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine.				Ukrainian National Academy of Sciences; Russian Foundation for Fundamental Research [01/01-12]	The present work was supported by the Joint Ukrainian-Russian Project of the Ukrainian National Academy of Sciences and the Russian Foundation for Fundamental Research (Grant No. 01/01-12).		26	0	0	0	1	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1185	1199		10.1007/s11253-015-1002-7				15	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700004					2019-08-07	
J	Dzhumabaev, DS				Dzhumabaev, D. S.			Necessary and Sufficient Conditions for the Solvability of Linear Boundary-Value Problems for the Fredholm Integrodifferential Equations	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							RESTRICTIONS	We propose a method for the investigation and solution of linear boundary-value problems for the Fredholm integrodifferential equations based on the partition of the interval and introduction of additional parameters. Every partition of the interval is associated with a homogeneous Fredholm integral equation of the second kind. The definition of regular partitions is presented. It is shown that the set of regular partitions is nonempty. A criterion for the solvability of the analyzed problem is established and an algorithm for finding its solutions is constructed.	Minist Educ & Sci Kazakhstan Republ, Inst Math & Math Simulat, Alma Ata, Kazakhstan	Dzhumabaev, DS (reprint author), Minist Educ & Sci Kazakhstan Republ, Inst Math & Math Simulat, Alma Ata, Kazakhstan.							17	4	4	0	9	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1200	1219		10.1007/s11253-015-1003-6				20	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700005					2019-08-07	
J	Engibaryan, NB; Barsegyan, AG				Engibaryan, N. B.; Barsegyan, A. G.			On One Convolution Equation in the Theory of Filtration of Random Processes	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We study the problems of analytic theory and the numerical-analytic solution of the integral convolution equation of the second kind epsilon(2)f(x) + integral(r)(0) K (x - t)f(t)dt = g(x), x is an element of [0, r), where epsilon > 0, r <= infinity, K is an element of L-1(-infinity, infinity), K(x) = integral(b)(a) e(-vertical bar x vertical bar s) d sigma(s) >= 0. The factorization approach is used and developed. The key role in this approach is played by the V. Ambartsumyan nonlinear equation.	[Engibaryan, N. B.; Barsegyan, A. G.] Armenian Natl Acad Sci, Inst Math, Yerevan, Armenia	Engibaryan, NB (reprint author), Armenian Natl Acad Sci, Inst Math, Yerevan, Armenia.							10	2	2	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1220	1235		10.1007/s11253-015-1004-5				16	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700006					2019-08-07	
J	Kuchmins'ka, KY				Kuchmins'ka, Kh. Yo.			Boundary Versions of the Worpitzky Theorem for Two-Dimensional Continued Fractions	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								For a two-dimensional continued fraction another generalization of the Worpitzky theorem is proved and the limit sets are proposed for Worpitzky-like theorems in the case where the element sets of the twodimensional continued fraction are replaced by their boundaries.	Ukrainian Natl Acad Sci, Pidstryhach Inst Appl Problems Mech & Math, Lvov, Ukraine	Kuchmins'ka, KY (reprint author), Ukrainian Natl Acad Sci, Pidstryhach Inst Appl Problems Mech & Math, Lvov, Ukraine.							13	1	1	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1236	1247		10.1007/s11253-015-1005-4				12	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700007					2019-08-07	
J	Myronyuk, VV				Myronyuk, V. V.			Trigonometric Approximations and Kolmogorov Widths of Anisotropic Besov Classes of Periodic Functions of Several Variables	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								We describe the Besov anisotropic spaces of periodic functions of several variables in terms of the decomposition representation and establish the exact-order estimates of the Kolmogorov widths and trigonometric approximations of functions from unit balls of these spaces in the spaces L (q) .	Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine	Myronyuk, VV (reprint author), Ukrainian Natl Acad Sci, Inst Math, Kiev, Ukraine.							15	0	0	0	1	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1248	1266		10.1007/s11253-015-1006-3				19	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700008					2019-08-07	
J	Prajapati, JC; Nathwani, BV				Prajapati, J. C.; Nathwani, B. V.			Fractional Calculus of a Unified Mittag-Leffler Function	UKRAINIAN MATHEMATICAL JOURNAL			English	Article								The main aim of the paper is to introduce an operator in the space of Lebesgue measurable real or complex functions L(a, b). Some properties of the Riemann-Liouville fractional integrals and differential operators associated with the function E (alpha,beta,lambda,mu,rho,p) (gamma,delta) (cz; s, r) are studied and the integral representations are obtained. Some properties of a special case of this function are also studied by the means of fractional calculus.	[Prajapati, J. C.] Charotar Univ Sci & Technol, Changa, India; [Nathwani, B. V.] Sardar Vallabhbhai Patel Inst Technol, Vasad, India	Prajapati, JC (reprint author), Charotar Univ Sci & Technol, Changa, India.							13	1	1	0	0	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1267	1280		10.1007/s11253-015-1007-2				14	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700009					2019-08-07	
J	Liu, JJ; Li, SR				Liu, Jianjun; Li, Shirong			CLT-Groups with Hall S-Quasinormally Embedded Subgroups	UKRAINIAN MATHEMATICAL JOURNAL			English	Article							LAGRANGES THEOREM; PARTIAL CONVERSES; ORDER	A subgroup H of a finite group G is said to be Hall S-quasinormally embedded in G if H is a Hall subgroup of the S-quasinormal closure H (SQG) . We study finite groups G containing a Hall S-quasinormally embedded subgroup of index p (n) for each prime power divisor p (n) of the order of G.	[Liu, Jianjun] Southwest Univ, Sch Math & Stat, Chongqing, Peoples R China; [Li, Shirong] Guangxi Univ, Nanning, Guangxi, Peoples R China	Liu, JJ (reprint author), Southwest Univ, Sch Math & Stat, Chongqing, Peoples R China.				National Natural Science Foundation of China [11301426, 11171243]; Natural Science Foundation Project of CQ [cstc2013jcyjA00019]; Fundamental Research Funds for the Central Universities [XDJK2014B042]	Our research work was supported by the National Natural Science Foundation of China (Nos. 11301426 and 11171243), the Natural Science Foundation Project of CQ (No. cstc2013jcyjA00019), and the Fundamental Research Funds for the Central Universities (No. XDJK2014B042).		31	6	6	0	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0041-5995	1573-9376		UKR MATH J+	Ukr. Math. J.	JAN	2015	66	8					1281	1288		10.1007/s11253-015-1008-1				8	Mathematics, Applied; Mathematics	Mathematics	CF6EW	WOS:000352650700010					2019-08-07	
