SO,SO_id,DI,dimensions_id
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.06.003,pub.1027164548
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.04.005,pub.1024636489
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.05.002,pub.1014968929
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.06.005,pub.1010842731
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.06.002,pub.1005912324
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.05.001,pub.1005197339
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.02.002,pub.1050660930
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.03.001,pub.1041661598
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.02.001,pub.1031859951
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.04.003,pub.1022293648
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.04.004,pub.1013031366
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.04.001,pub.1011328245
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.04.002,pub.1010102635
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.01.001,pub.1007673304
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2013.10.001,pub.1053179472
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2013.12.002,pub.1045300638
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2013.11.004,pub.1027616380
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2013.12.001,pub.1020265502
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2013.10.002,pub.1003754441
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12147,pub.1092633277
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12185,pub.1091375376
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12184,pub.1091142265
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12182,pub.1090927422
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12181,pub.1090738781
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12176,pub.1085205071
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12175,pub.1085202190
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12174,pub.1084862642
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12144,pub.1090809329
