SO,SO_id,DI,dimensions_id
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1273826,pub.1084160335
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1172061,pub.1003854022
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1315238,pub.1084783214
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1297030,pub.1083925332
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1249705,pub.1013397876
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1295367,pub.1084160339
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1295366,pub.1084160338
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1267619,pub.1084160332
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1267618,pub.1084160331
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1288615,pub.1083809188
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1270928,pub.1058316869
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214119,pub.1058316865
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1245183,pub.1028949328
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1251200,pub.1022801623
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1169164,pub.1018840650
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1251715,pub.1058316867
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1249707,pub.1058316866
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1250552,pub.1039861188
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1111202,pub.1029583502
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1111201,pub.1026794631
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1128407,pub.1049162416
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1169163,pub.1046246823
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1177504,pub.1039428376
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1171206,pub.1031451434
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085380,pub.1020774824
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1170675,pub.1007480083
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1213714,pub.1006785132
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1215632,pub.1049806087
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1215629,pub.1042994242
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214409,pub.1042119143
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1215633,pub.1027925703
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1219036,pub.1052614189
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1219179,pub.1045776086
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1217835,pub.1035356037
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214115,pub.1022011154
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1217837,pub.1021638335
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1217836,pub.1020473712
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085376,pub.1019605301
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214403,pub.1012672648
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214112,pub.1011161815
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1218197,pub.1006584228
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214116,pub.1004846663
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085381,pub.1046018706
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1216751,pub.1031219163
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1215652,pub.1029529481
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1084914,pub.1029450253
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214401,pub.1027030001
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1084916,pub.1020186576
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214402,pub.1007100289
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1216671,pub.1005119849
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1084913,pub.1001172868
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085377,pub.1000785137
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214117,pub.1038735628
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214113,pub.1036013943
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1182013,pub.1031692064
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1217839,pub.1028494471
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1217838,pub.1023084139
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214114,pub.1017494574
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1214118,pub.1012375696
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1168965,pub.1049176049
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1170312,pub.1045962221
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1200242,pub.1043896933
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1170678,pub.1040924817
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1084915,pub.1019218913
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1126816,pub.1034560436
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1179180,pub.1030368512
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1181053,pub.1018414064
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1181054,pub.1017618854
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1169165,pub.1013275772
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085378,pub.1010323652
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1170677,pub.1009535070
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1170676,pub.1003603594
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1149369,pub.1053606163
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1048793,pub.1050770896
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1155872,pub.1046934478
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1149807,pub.1037483086
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1113655,pub.1033090209
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1062359,pub.1016493953
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1048794,pub.1007975314
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1113657,pub.1001661464
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1049521,pub.1051748235
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1049520,pub.1034746655
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085379,pub.1033569997
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1084911,pub.1023021179
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1048795,pub.1019817679
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1083970,pub.1010555715
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1088706,pub.1052041000
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1108747,pub.1051556284
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085729,pub.1049863519
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1084912,pub.1049009066
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1113653,pub.1044691228
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1113654,pub.1038081497
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1087397,pub.1028275010
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085217,pub.1014175888
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1108746,pub.1049359168
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1087396,pub.1045566791
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1087394,pub.1042640446
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1085850,pub.1031723518
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1088432,pub.1025293395
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1087395,pub.1011940207
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1086325,pub.1000839202
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064372,pub.1051597426
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064371,pub.1032811007
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1065603,pub.1029215270
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064370,pub.1009105301
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064373,pub.1004257172
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064367,pub.1049989043
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064369,pub.1048022343
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064816,pub.1045069724
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064815,pub.1030059558
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064817,pub.1012397956
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1064368,pub.1003808509
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1038046,pub.1048157693
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1024504,pub.1031672439
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1023968,pub.1023510115
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.953471,pub.1050988303
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.988698,pub.1050468170
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1020940,pub.1049606936
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1026196,pub.1024843318
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.997692,pub.1021527299
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.968118,pub.1015829360
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.988695,pub.1009904304
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.992403,pub.1008621359
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.928613,pub.1001116403
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.988700,pub.1050624733
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1015251,pub.1039506470
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.988696,pub.1027767921
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1015103,pub.1042606860
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.988697,pub.1040174055
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.995163,pub.1032492304
Review of African Political Economy,jour.1027711,10.1080/03056244.2015.1016290,pub.1028737477
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.918536,pub.1015170079
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.995162,pub.1005530333
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.996123,pub.1005101673
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.1000288,pub.1004982632
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.988699,pub.1000956778
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.976189,pub.1030267371
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.976192,pub.1026036632
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.992624,pub.1010138269
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.992623,pub.1000793117
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.996323,pub.1042117370
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.976363,pub.1038447145
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.976366,pub.1030878143
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.976190,pub.1014110879
Review of African Political Economy,jour.1027711,10.1080/03056244.2014.976365,pub.1010205867
