SO,SO_id,DI,dimensions_id
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2016-0235,pub.1101609706
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2016-0228,pub.1101609705
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2016-0226,pub.1101609704
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2016-0224,pub.1101609703
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2016-0140,pub.1101609702
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0098,pub.1101609701
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2016-0088,pub.1101609700
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2016-0086,pub.1101609699
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2017-0008,pub.1101609698
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0015,pub.1101609697
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0008,pub.1101609696
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2016-0230,pub.1100885027
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0217,pub.1100885026
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0200,pub.1100885025
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2016-0180,pub.1100885024
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2016-0177,pub.1100885023
Business Process Management Journal,jour.1139192,10.1108/bpmj-08-2015-0119,pub.1100885022
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2016-0141,pub.1100885021
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2016-0115,pub.1100885020
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0109,pub.1100885019
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2016-0083,pub.1100885018
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0023,pub.1100885017
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0021,pub.1100885016
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2017-0001,pub.1100885015
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2016-0248,pub.1099785841
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2016-0125,pub.1099785840
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0196,pub.1099785839
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0096,pub.1099785838
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0221,pub.1099785837
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0102,pub.1099785836
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2016-0157,pub.1099785835
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0071,pub.1099785834
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0067,pub.1099785833
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0049,pub.1099785832
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2015-0162,pub.1099785831
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2016-0185,pub.1099785830
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0190,pub.1099785829
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0203,pub.1091964815
